age,skills,city,gender,specialty,java,maven,git,sql,hibernate,spring,oop,student,education_level,total_experience,skill_set,rating
27,1,Воронеж,male,javajun,1,1,1,1,1,0,1,0,higher,0,"Java,ООП,Apache Maven,JUnit,Git,JDBC,SQL,MySQL,Workbench,Hibernate,RegEx,Intellij IDEA",0.6
26,1,Нижний Новгород,male,javadeveloper,1,0,1,0,0,0,0,0,higher,19,"Базовые знания по SQL,Java SE(collections, multithreading),Spring Framework (IoC, DI, знаком с boot, Data),Git,JUnit,В/Ч 41480",0.445
33,1,Магнитогорск,male,other,1,1,1,1,1,1,1,0,bachelor,104,"Java,SQL,Apache Maven,Git,PostgreSQL,ООП,Spring Framework,Hibernate ORM,JSP,Java Servlets,Apache Tomcat,MySQL,HTML,Linux,Ajax,Apache HTTP Server,docker,JSON,MongoDB,Debian,Bash",0.707
44,0,Казань,male,developer,1,0,0,0,0,0,1,0,secondary,2,"ООП,Паттерны,Структуры данных,Алгоритмы сортировки,C#,Embarcadero Delphi,Java,JS,HTML5,CSS3,UML,Lazarus,1С: Предприятие 8",0.116
25,1,Санкт-Петербург,male,javadeveloper,1,0,1,1,0,0,1,0,master,16,"Java,Python,ООП,Git,MySQL,Unity,C#,PyThotch,TensorFlow,Keras,PyQt,Django Framework,OpenCV",0.557
20,1,Самара,male,other,0,0,0,0,0,0,0,0,special_secondary,27,,0.281
33,1,Санкт-Петербург,male,other,1,0,1,1,0,0,0,0,higher,129,"1С: CRM ПРОФ,Java,GitHub,Git,JIra,Обучение и развитие,Тестирование,Atlassian Jira,Testing,Black box testing,White box testing,Функциональное тестирование,Нефункциональное тестирование,Intellij IDEA,Web,Программирование,SQL",0.586
23,1,Москва,male,developer,1,0,0,0,0,0,0,1,master,25,"1С,Adobe Photoshop,Adobe Acrobat,Mathcad,AutoCAD,MATLAB,базовый С#,Acrobat Reader,MS Office,MS Visual Studio,Adobe Dreamweaver,Sony Vegas Pro,MS Paint,MS PowerPoint,MS Outlook,HTML,MS Visual C++,MS Visio,Putty,Notepad ++,Polycom,LifeSize,Java,Software,Firewalls,Macromedia Dreamweaver,Microsoft C-SHARP,Microsoft Windows 95/98/Me/2000/2003/XP/Vista/7/8/10,Microsoft Windows 2003 Server,MCBC, МКД протей, Mac OS, Linux, AstraLinux.",0.437
27,1,Краснодар,male,javajun,1,0,0,1,0,0,0,0,higher,0,"Java,JavaFX,Oracle Pl/SQL,XML,HTML,C#,C++,JavaScript,Python",0.429
24,1,Болгария,female,developer,0,0,0,0,0,0,0,0,bachelor,0,,0.314
29,1,Тольятти,male,javajun,1,0,1,1,0,1,0,0,unfinished_higher,71,"Java,Spring Framework,Java SE,Git,Intellij IDEA,SQL",0.52
19,1,Набережные Челны,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,Ответственность,0.286
23,0,Псков,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,7,Обучаемость,0.092
22,1,Москва,male,developer,0,0,1,1,0,0,0,1,higher,5,"Веб-программирование,HTML,JavaScript,CSS,Python,визуализация данных,Анализ данных,Фармацевтическое регулирование,MS SQL,Git",0.433
41,1,Таджикистан,male,javadeveloper,0,0,0,0,0,0,0,0,master,231,"Усидчивость, ответственность",0.577
31,1,Москва,male,javadeveloper,1,0,1,1,0,0,0,0,higher,315,"Обучаемость,Большой опыт в проектирования сложных комплексов,Java,SQL,Github",0.752
33,0,Москва,male,other,0,0,0,0,0,0,0,1,higher,76,Активные продажи,0.211
27,1,Тольятти,female,developer,1,0,0,1,0,0,0,0,bachelor,69,"Java,HTML,C/C++,XML,Java EE,Eclipse,STM32,Mathcad,AutoCAD,Active Directory,RDP,MS Outlook,FTP,PHP,MySQL,CSS,BPMN,UML,JavaScript,Работа в команде,Деловое общение",0.461
23,1,Рыбинск,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Обучаемость,Умение доводить дело до конца",0.286
27,1,Казань,male,javadeveloper,1,1,1,0,0,1,1,0,higher,86,"Git,Apache Maven,ООП,JSON,Java Servlets,Java SE,JDBC,ORACLE,Jenkins,ORM,Spring Framework,JUnit",0.634
25,1,Казань,female,javadeveloper,1,0,1,1,0,0,0,0,master,11,"Java,SQL,Android,Android SDK,JavaScript,HTML,CSS,Linux,Английский язык,Git,Python,Retrofit",0.51
21,1,Рыбинск,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Знание языка программирования C#,Знание SQL,Знание языка программирования C++,Знание языка программирования Java,Знание языка программирования Python,JavaScript,HTML5",0.286
19,1,Москва,female,javadeveloper,1,0,1,0,0,0,0,1,unfinished_higher,7,"Java,C/C++,Git",0.378
25,1,Белореченск,male,developer,1,0,1,1,0,0,1,0,higher,14,"Английский язык,MS Office,Google Docs,Java,PostgreSQL,Git,Kompas 3D,LibreCAD,WinPE,Ubuntu,Windows 10,GIMP,Adobe Lightroom,Shotcut,Техническое обслуживание,Настройка ПК,Ремонт ПК,Настройка ПО,Быстро обучаюсь,ООП",0.527
23,1,Ургенч,male,other,1,0,1,1,0,1,0,1,unfinished_higher,13,"JavaScript,MySQL,Git,Bootstrap,PHP,jQuery,Java,Spring Framework,Yii",0.469
19,1,Казань,female,other,0,0,0,0,0,0,0,0,special_secondary,8,"MS Word,1C: Бухгалтерия",0.264
21,0,Киржач,male,javajun,0,0,0,0,0,0,0,0,higher,171,"Ответственность,аккуратность",0.295
27,1,Краснодар,male,javadeveloper,1,1,1,1,0,1,1,1,higher,101,"Java,ООП,Git,Apache Maven,PostgreSQL,SQL,Spring Framework,Freemarker,Generics,Collections framework",0.69
49,1,Москва,male,javajun,0,0,0,0,0,0,0,0,special_secondary,125,"Ответственность,Целеустремленность,Способность анализировать проблемы, эффективно искать пути их разрешения,Способность быстро обучаться и легко воспринимать крупные объемы информации",0.368
25,1,Москва,female,developer,1,0,0,0,0,0,0,0,higher,79,"Работа в команде,Управление проектами,Java",0.456
30,1,Ленинск-Кузнецкий,male,other,0,0,0,0,0,0,0,0,secondary,0,,0.229
17,1,Москва,male,javadeveloper,1,0,1,1,1,1,0,0,secondary,14,"JDBC,Spring Framework,Hibernate ORM,Log4j,PostgreSQL,MySQL,HTML5,CSS3,Gradle,Java 8,jQuery,Bootstrap,Apache Tomcat,Git,XML,UML,JavaScript,SQL,Spring Boot,JSON API",0.455
28,1,Москва,male,javadeveloper,1,1,0,1,0,0,1,1,special_secondary,57,"Java Core,Структуры данных и алгоритмы база,HTML, CSS основы,Apache Maven,Система контроля версии GitHub,Collection java,JUnit,JDBC,Intellij IDEA,Многопоточность в Java,SQL,ООП",0.479
20,1,Томск,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Исполнительность,Решительность,Ответственность",0.286
21,1,Актобе,male,developer,1,0,0,1,0,0,0,1,unfinished_higher,0,"Работоспособность,C/C++,HTML,JavaScript,MySQL,CSS,Python,jQuery,Java,Node.js",0.371
21,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,36,"Java,Spring Framework,Hibernate ORM,Apache Tomcat,Apache Maven,Java EE,JDBC,JUnit,MySQL,SQL,Git,PostgreSQL,ООП,REST,Bootstrap,Spring Boot,Spring MVC,HTML,CSS,JavaScript,Intellij IDEA,JPA",0.675
21,1,Москва,female,other,1,0,1,1,0,0,0,0,bachelor,112,"C#,Java,PostgreSQL,MongoDB,Redis,Git,Docker,Selenium IDE,Selenium WebDriver",0.543
26,1,Дзержинск (Нижегородская область),male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Исполнительность,Быстро обучаем,Логическое мышление",0.286
28,1,Москва,male,javajun,1,1,1,1,1,1,0,0,higher,82,"Java core,Java 8,SQL,Oracle DB,JDBC,JPA,Hibernate ORM,Spring Core,Spring MVC,Spring Boot,Java Servlets,JUnit,Mockito,WireMock,Apache Maven,Git,Swagger,Docker",0.673
36,1,Киров (Кировская область),male,javajun,1,1,1,1,1,1,1,0,higher,172,"Spring Framework,Hibernate ORM,Java EE,Linux,MySQL,PostgreSQL,Git,Apache Maven,Intellij IDEA,NetBeans,HTML,CSS,ООП,Java SE",0.796
21,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,28,"Дружелюбность, доходчиво объясняю материал, подхожу с улыбкой и юмором)",0.311
37,0,Омск,female,javaintern,0,0,0,1,0,0,0,0,higher,164,"опыт работы в SCADA,AutoCAD,Adobe Photoshop,CorelDRAW,MS PowerPoint,Компас-3D,MS Visio,Водительское удостоверение категории B,Пользователь ПК,Графический дизайн,основы верстки (HTML, CSS),MySQL,Программирование на С++, ассемблер, на уровне решения университетских задач.,Начальный уровень программирования на Java, исключения, дженерики, ввод-вывод,",0.332
19,1,Almaty,male,other,1,0,0,0,0,0,0,1,unfinished_higher,0,"Ответственность,JavaScript,HTML5,CSS3,Java,Vue,Bootstrap",0.329
31,1,Обнинск,male,javaintern,1,0,1,0,0,0,0,1,unfinished_higher,0,"Java SE,Английский язык,Git,Java,jira",0.371
18,1,Санкт-Петербург,male,other,0,0,0,0,0,0,0,0,secondary,48,"Ведение переговоров,Деловое общение,HTML,Adobe Photoshop,CSS,MS Excel,Активные продажи",0.271
24,1,Архангельск,male,javajun,1,0,1,1,1,1,1,0,bachelor,2,"Java Core,Git,SQL,ООП,Java,Английский язык,Spring Boot,Hibernate,MySQL,REST",0.573
28,1,Гомель,male,other,0,0,0,0,0,0,0,0,higher,0,Тестировщик,0.343
29,1,Нур-Султан,male,javadeveloper,0,0,0,0,0,0,0,0,bachelor,76,"Исполнительность,Коммуникабельность,Целеустремленность",0.382
26,1,Кызылорда,male,other,0,0,0,0,0,0,0,0,special_secondary,32,"Контроль исправности оборудования,Пользователь ПК,Windows Vista,MS Dos,Ведение переговоров,Контроль качества,HTML,CSS,JavaScript",0.286
20,1,Москва,male,developer,1,0,0,0,0,0,0,1,unfinished_higher,0,"Java,C#,C++,Программирование,Стажировка",0.329
33,1,Шымкент,male,javadeveloper,0,0,1,1,1,1,1,0,higher,109,"Исполнительность,Усидичивость,Ответственность,Spring,Spring Security,Spring Data,Hibernate,Mongo,Spring WS,Spring Cloud,MySQL,H2S,Spring Jdbc,React,Git,PostgreSQL,JavaScript,CSS3,HTML5,Ajax,ООП,MVC,Bootstrap,JUnit,Mockito",0.654
24,1,Ташкент,male,developer,0,0,0,0,0,0,0,0,bachelor,15,"Работоспособность,аккуратность,вежливость,старательность,стремительность",0.328
27,0,Тверь,male,developer,1,0,1,1,0,0,0,1,higher,49,"Ответственность,Коммуникабельность,Linux,Qt,C++,Java,Java SE,Git,CSS,SQL,Bash,SVN,XML,Intellij IDEA,HTML",0.315
29,1,Химки,male,javaintern,1,0,0,0,0,0,0,1,unfinished_higher,103,"Пользователь ПК,Работа в команде,Python,Fanuc Custom Macro B,Java",0.42
27,1,Санкт-Петербург,male,javajun,0,0,0,0,0,0,0,0,higher,52,"Обучаемый,Исполнительный,Неконфликтный",0.389
20,1,Москва,male,other,0,0,1,0,0,0,1,0,secondary,17,"C#,Unity,Git,Python,ООП,SOLID,Linux,HTML",0.329
33,1,Таджикистан,male,developer,0,0,0,0,0,0,0,0,higher,138,"HTML/CSS/JavaScript, PHP, Python, БД Oracle, MySQL и тд.",0.466
36,1,Томск,male,developer,1,0,0,0,0,0,0,0,higher,13,"Знание операционных систем windows на уровне администратора,Знание офисных пакетов Microsoft, OpenOffice,Установка, настройка web- сервера на ОС FreeBSD,Знание языка SQL,Знание HTML, PHP, CSS,Опыт монтажа ЛВС,Работа с электронной подписью,Знание операционных систем Linux,Ремонт ПК,Настройка ПК,Настройка сетевых подключений,Настройка ПО,Windows 7,Сборка ПК,Настройка серверов,Базы данных,Borland C++,Личный автомобиль,Теоритичесике знания с, с++,Быстрая обучаемость,java core,Теория Spring",0.397
19,1,Турция,male,other,1,1,1,1,0,1,0,0,special_secondary,6,"Java,HTML,CSS,MySQL,SQL,Git,Linux,PHP,Spring Framework,PostgreSQL,JavaScript,Laravel,Apache Maven,JUnit,Bash,Vue.js,MongoDB,REST,JSON API,HTTP",0.477
25,1,Москва,male,javadeveloper,1,1,1,1,0,1,1,1,higher,3,"Java,Git,ООП,Spring Framework,PostgreSQL,Apache Maven,Linux,Python,C++,Maven,Unit Testing,Docker",0.603
22,1,Химки,male,developer,1,0,1,1,0,0,0,1,unfinished_higher,0,"Исполнительность,SQL,Java,Linux,Python,Git",0.414
28,0,Москва,male,developer,0,0,0,0,0,0,0,0,master,68,C/C++,0.232
19,1,Москва,male,javajun,1,1,1,1,0,1,1,1,unfinished_higher,0,"Java,HTML,Spring Framework,SQL,ООП,MySQL,Git,Apache Maven,Gradle,PostgreSQL,CSS,Грамотность",0.543
21,1,Москва,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,0.286
