,age,skills,city,gender,specialty,java,maven,git,sql,hibernate,spring,oop,student,education_level,total_experience,skill_set,rubbish,rating
139,19,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Работоспособность,Пунктуальность,Усидчивость",3,0.0
140,25,0,Антрацит,male,other,0,0,0,0,0,0,0,0,special_secondary,21,"Работоспособность,Коммуникабельность,Целеустремленность",3,0.0
141,25,1,Москва,male,other,1,0,1,1,0,0,0,0,higher,54,"MS Office,Adobe Photoshop,Грамотная речь,Работа в команде,Водительское удостоверение категории B,MS Outlook,Android SDK,HTML,Java,Intellij IDEA,MySQL,Git,Android studio,Kotlin",3,0.0
142,26,1,Таджикистан,male,javajun,1,0,0,0,0,0,0,0,master,18,"Основа HTML,Java Core",1,0.0
143,28,1,Великий Новгород,male,javajun,1,0,0,0,0,0,0,0,special_secondary,43,"Java,Английский язык,Поиск информации в интернет,Работа с базами данных,Исполнительность,Ответственность,Intellij IDEA",4,0.2
144,20,1,Москва,male,other,0,0,0,1,0,0,0,1,bachelor,7,"Английский язык,MC Office,Atlassian Jira,Google Docs,SQL,MS PowerPoint,Prezi,Adobe Photoshop,Работа в команде,Деловая переписка,Организаторские навыки,Пользователь ПК,Internet,Деловая коммуникация,Деловое общение,Управление персоналом,MS Outlook,Работа с большим объемом информации,Организация мероприятий,Грамотная речь",10,0.0
145,23,0,Кишинёв,male,javajun,0,0,0,0,0,0,0,0,secondary,49,,0,0.0
146,35,1,Москва,male,javajun,1,1,1,1,0,1,0,0,higher,77,"Обучаемость,Ответственность,Целеустремленность,Грамотная речь,Деловое общение,Работа в команде,Java,Spring Framework,SQL,MySQL,Git,Английский язык,EJB,MyBatis,Oracle Database,PostgreSQL,JMS,JUnit,Apache Tomcat,Apache Camel,RabbitMQ,Jenkins,Apache Maven,Jackson,SVN,Jira,Postman,Intellij IDEA",6,0.0
147,28,1,Сургут,male,javadeveloper,1,1,1,1,0,1,1,0,higher,0,"Исполнительность,Java,JavaScript,HTML,MySQL,CSS,SQL,jQuery,Spring Framework,HTML5,ООП,REST,Fetch,JDBC,Git,Bootstrap,MVC,ThymeLeaf,Apache Tomcat,Apache Maven",1,0.0
148,30,0,Брянск,male,developer,1,0,1,1,0,0,1,0,master,67,"C/C++,CMake,MS Visual Studio,JavaScript,React,HTML,CSS,Английский язык,ООП,Git,Mercurial,Работа в команде,Linux,Apache HTTP Server,Nginx,MySQL,PostgreSQL,Qt,Django Framework,Flask,Vue,Python,Pandas,Scikit-Learn,Matplotlib,NumPy,SciPy,Docker,Java,Keras",1,0.2
149,20,1,Железнодорожный,male,developer,1,0,1,1,0,0,1,1,higher,13,"Работоспособность,Ответственность,Java,C++,Android,Windows Os,MS Office,Adobe Acrobat,Настройка ПК,Git,HTML5,SQLite,JSON API,Английский язык,ООП,MySQL,Adobe Photoshop,REST,Пользователь ПК,Работа в команде,Грамотная речь",6,0.0
150,33,1,Самара,male,javajun,1,0,1,1,1,0,1,0,higher,163,"Слепая печать,Git,Intellij IDEA,Java,Java Servlets,SQL,PostgreSQL,HTML5,CSS,Hibernate ORM,ООП,Администрирование серверов Linux,Администрирование серверов Windows,Linux",3,0.0
151,32,1,Днепр (Днепропетровск),male,javajun,1,1,1,1,1,1,0,0,unfinished_higher,27,"Spring,Spring Boot,MS SQL,SQL,Hibernate ORM,Git,Apache Maven,Linux,Java Core,Docker",0,0.0
152,23,1,Санкт-Петербург,male,developer,1,0,1,1,0,0,1,1,bachelor,22,"Visual Studio C#,HTML,CSS,JavaScript,Java,C#,CSS3,HTML5,XML,Python,.NET Framework,MySQL,Lua,ООП,Git,MS Visual Studio,R",0,0.0
153,23,1,Москва,male,javajun,0,0,0,0,1,0,0,0,special_secondary,45,"JDBC,Hibernate ORM,Базовые знания SQL, GIT, MAVEN,Docker",1,0.0
154,28,1,Великий Новгород,female,javajun,1,0,0,0,0,0,0,0,special_secondary,70,"Java,1С: Бухгалтерия,1С: Торговля и склад,Intellij IDEA,Поиск информации в интернет,Умение работать в команде",4,0.0
155,24,1,Санкт-Петербург,female,javajun,1,1,1,1,0,0,1,0,higher,44,"Java,SQL,Apache Maven,Git,Intellij IDEA,JavaFX,PostgreSQL,ООП",0,0.0
156,31,1,Таджикистан,male,developer,0,0,0,0,0,0,0,0,higher,102,"Программирование: PascalABC.NET, Visual Basic, C#, Android Studio, C++, Delphi, GO, Java, Python,Офисные приложения MS Office :Word‚ Excel‚ Power Point‚ Access ОС: Windows 95/98/NT/2000/XP/Vista/7,Математические пакеты: MathCad, Matlab,СУБД. MS Access, MS SQL Server, SQLite, PostgreSQL, MySQL,Web. HTML/CSS, PHP, JavaScript,автор серий книг по программирование и информационной безопасности.,Автор более 40 научных работ,Разработчик программа CopyBox",7,0.0
157,24,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,12,,0,0.0
158,26,1,Тюмень,male,javadeveloper,0,0,0,0,0,0,0,0,unfinished_higher,7,"Активные продажи,Прямые продажи,Работа с кассой,1С: Торговля,Навыки продаж,Телефонные переговоры,Консультативные продажи,Обучение и развитие,Ведение клиентской базы,Поиск и привлечение клиентов",10,0.0
159,21,1,Биробиджан,male,javadeveloper,1,0,1,1,0,1,0,1,unfinished_higher,37,"Java,Spring Framework,JUnit,Git,MVC,MySQL,PostgreSQL,Android,Android SDK",0,0.0
160,52,1,Ростов-на-Дону,male,javadeveloper,1,0,0,0,0,0,0,0,higher,307,"Java SE,HTML,Flash Actionscript,3D Моделирование,Adobe Flash Professional,Linux,Windows 7,C++,Java Servlets,HTTP,CSS,JavaScript,HTML5,CSS3,Adobe Flash,Autodesk 3ds Max,Intellij IDEA,Преподаватель,NetBeans,JDBC,Тестирование,Настройка серверов",4,0.0
161,20,1,Самара,male,javadeveloper,1,1,1,1,1,1,0,1,higher,0,"Java,CSS,HTML,Maven,SQL,Git,Hibernate ORM,Spring Framework",0,0.0
162,20,1,Бишкек,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,33,навык ведения переговоров с клиентами;,1,0.0
163,27,1,Воронеж,male,javajun,1,1,1,1,1,0,1,0,higher,0,"Java,ООП,Apache Maven,JUnit,Git,JDBC,SQL,MySQL,Workbench,Hibernate,RegEx,Intellij IDEA",0,0.0
164,26,1,Нижний Новгород,male,javadeveloper,1,0,1,0,0,0,0,0,higher,19,"Базовые знания по SQL,Java SE(collections, multithreading),Spring Framework (IoC, DI, знаком с boot, Data),Git,JUnit,В/Ч 41480",3,0.0
165,33,1,Магнитогорск,male,other,1,1,1,1,1,1,1,0,bachelor,104,"Java,SQL,Apache Maven,Git,PostgreSQL,ООП,Spring Framework,Hibernate ORM,JSP,Java Servlets,Apache Tomcat,MySQL,HTML,Linux,Ajax,Apache HTTP Server,docker,JSON,MongoDB,Debian,Bash",0,0.0
166,44,0,Казань,male,developer,1,0,0,0,0,0,1,0,secondary,2,"ООП,Паттерны,Структуры данных,Алгоритмы сортировки,C#,Embarcadero Delphi,Java,JS,HTML5,CSS3,UML,Lazarus,1С: Предприятие 8",4,0.0
167,25,1,Санкт-Петербург,male,javadeveloper,1,0,1,1,0,0,1,0,master,16,"Java,Python,ООП,Git,MySQL,Unity,C#,PyThotch,TensorFlow,Keras,PyQt,Django Framework,OpenCV",0,0.0
168,20,1,Самара,male,other,0,0,0,0,0,0,0,0,special_secondary,27,,0,0.0
169,33,1,Санкт-Петербург,male,other,1,0,1,1,0,0,0,0,higher,129,"1С: CRM ПРОФ,Java,GitHub,Git,JIra,Обучение и развитие,Тестирование,Atlassian Jira,Testing,Black box testing,White box testing,Функциональное тестирование,Нефункциональное тестирование,Intellij IDEA,Web,Программирование,SQL",6,0.0
170,23,1,Москва,male,developer,1,0,0,0,0,0,0,1,master,25,"1С,Adobe Photoshop,Adobe Acrobat,Mathcad,AutoCAD,MATLAB,базовый С#,Acrobat Reader,MS Office,MS Visual Studio,Adobe Dreamweaver,Sony Vegas Pro,MS Paint,MS PowerPoint,MS Outlook,HTML,MS Visual C++,MS Visio,Putty,Notepad ++,Polycom,LifeSize,Java,Software,Firewalls,Macromedia Dreamweaver,Microsoft C-SHARP,Microsoft Windows 95/98/Me/2000/2003/XP/Vista/7/8/10,Microsoft Windows 2003 Server,MCBC, МКД протей, Mac OS, Linux, AstraLinux.",3,0.0
171,27,1,Краснодар,male,javajun,1,0,0,1,0,0,0,0,higher,0,"Java,JavaFX,Oracle Pl/SQL,XML,HTML,C#,C++,JavaScript,Python",0,0.0
172,24,1,Болгария,female,developer,0,0,0,0,0,0,0,0,bachelor,0,,0,0.0
173,29,1,Тольятти,male,javajun,1,0,1,1,0,1,0,0,unfinished_higher,71,"Java,Spring Framework,Java SE,Git,Intellij IDEA,SQL",0,0.0
174,19,1,Набережные Челны,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,Ответственность,1,0.0
175,23,0,Псков,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,7,Обучаемость,1,0.0
176,22,1,Москва,male,developer,0,0,1,1,0,0,0,1,higher,5,"Веб-программирование,HTML,JavaScript,CSS,Python,визуализация данных,Анализ данных,Фармацевтическое регулирование,MS SQL,Git",4,0.0
177,41,1,Таджикистан,male,javadeveloper,0,0,0,0,0,0,0,0,master,231,"Усидчивость, ответственность",1,0.0
178,31,1,Москва,male,javadeveloper,1,0,1,1,0,0,0,0,higher,315,"Обучаемость,Большой опыт в проектирования сложных комплексов,Java,SQL,Github",2,0.3
179,33,0,Москва,male,other,0,0,0,0,0,0,0,1,higher,76,Активные продажи,1,0.0
180,27,1,Тольятти,female,developer,1,0,0,1,0,0,0,0,bachelor,69,"Java,HTML,C/C++,XML,Java EE,Eclipse,STM32,Mathcad,AutoCAD,Active Directory,RDP,MS Outlook,FTP,PHP,MySQL,CSS,BPMN,UML,JavaScript,Работа в команде,Деловое общение",2,0.0
181,23,1,Рыбинск,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Обучаемость,Умение доводить дело до конца",2,0.4
182,27,1,Казань,male,javadeveloper,1,1,1,0,0,1,1,0,higher,86,"Git,Apache Maven,ООП,JSON,Java Servlets,Java SE,JDBC,ORACLE,Jenkins,ORM,Spring Framework,JUnit",0,0.0
183,25,1,Казань,female,javadeveloper,1,0,1,1,0,0,0,0,master,11,"Java,SQL,Android,Android SDK,JavaScript,HTML,CSS,Linux,Английский язык,Git,Python,Retrofit",0,0.0
184,21,1,Рыбинск,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Знание языка программирования C#,Знание SQL,Знание языка программирования C++,Знание языка программирования Java,Знание языка программирования Python,JavaScript,HTML5",5,0.0
185,19,1,Москва,female,javadeveloper,1,0,1,0,0,0,0,1,unfinished_higher,7,"Java,C/C++,Git",0,0.0
186,25,1,Белореченск,male,developer,1,0,1,1,0,0,1,0,higher,14,"Английский язык,MS Office,Google Docs,Java,PostgreSQL,Git,Kompas 3D,LibreCAD,WinPE,Ubuntu,Windows 10,GIMP,Adobe Lightroom,Shotcut,Техническое обслуживание,Настройка ПК,Ремонт ПК,Настройка ПО,Быстро обучаюсь,ООП",5,0.0
187,23,1,Ургенч,male,other,1,0,1,1,0,1,0,1,unfinished_higher,13,"JavaScript,MySQL,Git,Bootstrap,PHP,jQuery,Java,Spring Framework,Yii",0,0.0
188,19,1,Казань,female,other,0,0,0,0,0,0,0,0,special_secondary,8,"MS Word,1C: Бухгалтерия",1,0.0
189,21,0,Киржач,male,javajun,0,0,0,0,0,0,0,0,higher,171,"Ответственность,аккуратность",2,0.0
190,27,1,Краснодар,male,javadeveloper,1,1,1,1,0,1,1,1,higher,101,"Java,ООП,Git,Apache Maven,PostgreSQL,SQL,Spring Framework,Freemarker,Generics,Collections framework",0,0.0
191,49,1,Москва,male,javajun,0,0,0,0,0,0,0,0,special_secondary,125,"Ответственность,Целеустремленность,Способность анализировать проблемы, эффективно искать пути их разрешения,Способность быстро обучаться и легко воспринимать крупные объемы информации",4,0.0
192,25,1,Москва,female,developer,1,0,0,0,0,0,0,0,higher,79,"Работа в команде,Управление проектами,Java",2,0.0
193,30,1,Ленинск-Кузнецкий,male,other,0,0,0,0,0,0,0,0,secondary,0,,0,0.0
194,17,1,Москва,male,javadeveloper,1,0,1,1,1,1,0,0,secondary,14,"JDBC,Spring Framework,Hibernate ORM,Log4j,PostgreSQL,MySQL,HTML5,CSS3,Gradle,Java 8,jQuery,Bootstrap,Apache Tomcat,Git,XML,UML,JavaScript,SQL,Spring Boot,JSON API",0,0.0
195,28,1,Москва,male,javadeveloper,1,1,0,1,0,0,1,1,special_secondary,57,"Java Core,Структуры данных и алгоритмы база,HTML, CSS основы,Apache Maven,Система контроля версии GitHub,Collection java,JUnit,JDBC,Intellij IDEA,Многопоточность в Java,SQL,ООП",4,0.0
196,20,1,Томск,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Исполнительность,Решительность,Ответственность",3,0.2
197,21,1,Актобе,male,developer,1,0,0,1,0,0,0,1,unfinished_higher,0,"Работоспособность,C/C++,HTML,JavaScript,MySQL,CSS,Python,jQuery,Java,Node.js",1,0.2
198,21,1,Москва,male,javadeveloper,1,1,1,1,1,1,1,0,higher,36,"Java,Spring Framework,Hibernate ORM,Apache Tomcat,Apache Maven,Java EE,JDBC,JUnit,MySQL,SQL,Git,PostgreSQL,ООП,REST,Bootstrap,Spring Boot,Spring MVC,HTML,CSS,JavaScript,Intellij IDEA,JPA",0,0.0
199,21,1,Москва,female,other,1,0,1,1,0,0,0,0,bachelor,112,"C#,Java,PostgreSQL,MongoDB,Redis,Git,Docker,Selenium IDE,Selenium WebDriver",0,0.0
200,26,1,Дзержинск (Нижегородская область),male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Исполнительность,Быстро обучаем,Логическое мышление",3,0.0
201,28,1,Москва,male,javajun,1,1,1,1,1,1,0,0,higher,82,"Java core,Java 8,SQL,Oracle DB,JDBC,JPA,Hibernate ORM,Spring Core,Spring MVC,Spring Boot,Java Servlets,JUnit,Mockito,WireMock,Apache Maven,Git,Swagger,Docker",0,0.2
202,36,1,Киров (Кировская область),male,javajun,1,1,1,1,1,1,1,0,higher,172,"Spring Framework,Hibernate ORM,Java EE,Linux,MySQL,PostgreSQL,Git,Apache Maven,Intellij IDEA,NetBeans,HTML,CSS,ООП,Java SE",0,0.7
203,21,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,28,"Дружелюбность, доходчиво объясняю материал, подхожу с улыбкой и юмором)",1,0.0
204,37,0,Омск,female,javaintern,0,0,0,1,0,0,0,0,higher,164,"опыт работы в SCADA,AutoCAD,Adobe Photoshop,CorelDRAW,MS PowerPoint,Компас-3D,MS Visio,Водительское удостоверение категории B,Пользователь ПК,Графический дизайн,основы верстки (HTML, CSS),MySQL,Программирование на С++, ассемблер, на уровне решения университетских задач.,Начальный уровень программирования на Java, исключения, дженерики, ввод-вывод,",8,0.0
205,19,1,Almaty,male,other,1,0,0,0,0,0,0,1,unfinished_higher,0,"Ответственность,JavaScript,HTML5,CSS3,Java,Vue,Bootstrap",1,0.0
206,31,1,Обнинск,male,javaintern,1,0,1,0,0,0,0,1,unfinished_higher,0,"Java SE,Английский язык,Git,Java,jira",0,0.2
207,18,1,Санкт-Петербург,male,other,0,0,0,0,0,0,0,0,secondary,48,"Ведение переговоров,Деловое общение,HTML,Adobe Photoshop,CSS,MS Excel,Активные продажи",3,0.0
208,24,1,Архангельск,male,javajun,1,0,1,1,1,1,1,0,bachelor,2,"Java Core,Git,SQL,ООП,Java,Английский язык,Spring Boot,Hibernate,MySQL,REST",0,0.2
209,28,1,Гомель,male,other,0,0,0,0,0,0,0,0,higher,0,Тестировщик,1,0.0
210,29,1,Нур-Султан,male,javadeveloper,0,0,0,0,0,0,0,0,bachelor,76,"Исполнительность,Коммуникабельность,Целеустремленность",3,0.0
211,26,1,Кызылорда,male,other,0,0,0,0,0,0,0,0,special_secondary,32,"Контроль исправности оборудования,Пользователь ПК,Windows Vista,MS Dos,Ведение переговоров,Контроль качества,HTML,CSS,JavaScript",4,0.0
212,20,1,Москва,male,developer,1,0,0,0,0,0,0,1,unfinished_higher,0,"Java,C#,C++,Программирование,Стажировка",2,0.0
213,33,1,Шымкент,male,javadeveloper,0,0,1,1,1,1,1,0,higher,109,"Исполнительность,Усидичивость,Ответственность,Spring,Spring Security,Spring Data,Hibernate,Mongo,Spring WS,Spring Cloud,MySQL,H2S,Spring Jdbc,React,Git,PostgreSQL,JavaScript,CSS3,HTML5,Ajax,ООП,MVC,Bootstrap,JUnit,Mockito",3,0.0
214,24,1,Ташкент,male,developer,0,0,0,0,0,0,0,0,bachelor,15,"Работоспособность,аккуратность,вежливость,старательность,стремительность",5,0.3
215,27,0,Тверь,male,developer,1,0,1,1,0,0,0,1,higher,49,"Ответственность,Коммуникабельность,Linux,Qt,C++,Java,Java SE,Git,CSS,SQL,Bash,SVN,XML,Intellij IDEA,HTML",2,0.0
216,29,1,Химки,male,javaintern,1,0,0,0,0,0,0,1,unfinished_higher,103,"Пользователь ПК,Работа в команде,Python,Fanuc Custom Macro B,Java",2,0.0
217,27,1,Санкт-Петербург,male,javajun,0,0,0,0,0,0,0,0,higher,52,"Обучаемый,Исполнительный,Неконфликтный",3,0.0
218,20,1,Москва,male,other,0,0,1,0,0,0,1,0,secondary,17,"C#,Unity,Git,Python,ООП,SOLID,Linux,HTML",0,0.0
219,33,1,Таджикистан,male,developer,0,0,0,0,0,0,0,0,higher,138,"HTML/CSS/JavaScript, PHP, Python, БД Oracle, MySQL и тд.",1,0.0
220,36,1,Томск,male,developer,1,0,0,0,0,0,0,0,higher,13,"Знание операционных систем windows на уровне администратора,Знание офисных пакетов Microsoft, OpenOffice,Установка, настройка web- сервера на ОС FreeBSD,Знание языка SQL,Знание HTML, PHP, CSS,Опыт монтажа ЛВС,Работа с электронной подписью,Знание операционных систем Linux,Ремонт ПК,Настройка ПК,Настройка сетевых подключений,Настройка ПО,Windows 7,Сборка ПК,Настройка серверов,Базы данных,Borland C++,Личный автомобиль,Теоритичесике знания с, с++,Быстрая обучаемость,java core,Теория Spring",19,0.0
221,19,1,Турция,male,other,1,1,1,1,0,1,0,0,special_secondary,6,"Java,HTML,CSS,MySQL,SQL,Git,Linux,PHP,Spring Framework,PostgreSQL,JavaScript,Laravel,Apache Maven,JUnit,Bash,Vue.js,MongoDB,REST,JSON API,HTTP",0,0.2
222,25,1,Москва,male,javadeveloper,1,1,1,1,0,1,1,1,higher,3,"Java,Git,ООП,Spring Framework,PostgreSQL,Apache Maven,Linux,Python,C++,Maven,Unit Testing,Docker",0,0.7
223,22,1,Химки,male,developer,1,0,1,1,0,0,0,1,unfinished_higher,0,"Исполнительность,SQL,Java,Linux,Python,Git",1,0.4
224,28,0,Москва,male,developer,0,0,0,0,0,0,0,0,master,68,C/C++,0,0.5
225,19,1,Москва,male,javajun,1,1,1,1,0,1,1,1,unfinished_higher,0,"Java,HTML,Spring Framework,SQL,ООП,MySQL,Git,Apache Maven,Gradle,PostgreSQL,CSS,Грамотность",1,0.4
226,21,1,Москва,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,1,0.4
